# Irene Model output file: space_first/run/diff.AP9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP9
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Energy levels (MeV):       0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.7 1 1.5 2 3 4 5 6 7 10 15 20 30 40 50 60 70 100 150 200 300 400 700 1200 2000
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
58849.18750000,0.93779791,0.35406183,0.84863648,1.37933989e+04,1.24948811e+04,1.11963632e+04,9.43283197e+03,7.66930077e+03,6.51223712e+03,5.35517347e+03,4.67317234e+03,2.34750042e+03,1.67168103e+03,9.95861646e+02,6.56398423e+02,3.16935199e+02,2.13175047e+02,1.09414895e+02,7.66620561e+01,1.67157067e+01,6.24756426e+00,2.09665469e+00,6.79366363e-01,4.41733806e-01,2.04101250e-01,7.63022033e-02,5.20337844e-02,5.13713122e-03,6.63307222e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.18819444,0.89112477,0.37185843,0.89024433,1.95667264e+04,1.77019792e+04,1.58372321e+04,1.32930012e+04,1.07487704e+04,9.05870493e+03,7.36863945e+03,6.36615243e+03,2.91070568e+03,1.96743835e+03,1.02417103e+03,6.37842262e+02,2.51513495e+02,1.57996489e+02,6.44794825e+01,4.23985940e+01,5.98480002e+00,1.78232692e+00,4.75386314e-01,8.42648400e-02,4.21324200e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.18888889,0.84227218,0.38874557,0.92967079,4.21854217e+04,3.79268582e+04,3.36682947e+04,2.79171061e+04,2.21659175e+04,1.83850493e+04,1.46041810e+04,1.23949278e+04,4.88186560e+03,3.09123686e+03,1.30060812e+03,7.61407734e+02,2.22207352e+02,1.30190606e+02,3.81738604e+01,2.33899021e+01,1.58237107e+00,3.39793269e-01,5.95828414e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.18958333,0.79135990,0.40468207,0.96681952,1.06021955e+05,9.41924083e+04,8.23628615e+04,6.68090531e+04,5.12552448e+04,4.13935986e+04,3.15319524e+04,2.60333032e+04,8.13103659e+03,4.83664996e+03,1.54226334e+03,8.54825464e+02,1.67387589e+02,9.26632925e+01,1.79389957e+01,1.02698676e+01,2.81006015e-01,3.18468456e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19027778,0.73851266,0.41962909,1.00159982,2.14913032e+05,1.87187962e+05,1.59462891e+05,1.24988848e+05,9.05148039e+04,7.02872876e+04,5.00597713e+04,3.97465071e+04,9.54653883e+03,5.38819029e+03,1.22984176e+03,6.53054229e+02,7.62667006e+01,4.02374294e+01,4.20815825e+00,2.26326396e+00,2.10564303e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19097222,0.68385991,0.43355020,1.03392680,2.92960009e+05,2.47222807e+05,2.01485604e+05,1.50328126e+05,9.91706491e+04,7.33286350e+04,4.74866208e+04,3.64475074e+04,7.03729262e+03,3.81001090e+03,5.82729186e+02,2.99895543e+02,1.70619005e+01,8.73932608e+00,4.16751643e-01,2.17482714e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19166667,0.62753548,0.44641152,1.06372160,2.84947897e+05,2.26843340e+05,1.68738783e+05,1.16256470e+05,6.37741568e+04,4.50275213e+04,2.62808858e+04,1.97519413e+04,3.15105531e+03,1.65108194e+03,1.51108566e+02,7.64426981e+01,1.77683036e+00,9.01718179e-01,2.66059944e-02,1.33029972e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19236111,0.56967727,0.45818174,1.09091160,1.55356815e+05,1.15790412e+05,7.62240080e+04,4.91480777e+04,2.20721473e+04,1.46503997e+04,7.22865213e+03,5.35999186e+03,6.57000558e+02,3.35526676e+02,1.40527931e+01,7.08383329e+00,1.14873476e-01,5.74367378e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19305556,0.51042685,0.46883225,1.11543056,4.55912634e+04,3.44070229e+04,2.32227824e+04,1.49623384e+04,6.70189446e+03,4.42520850e+03,2.14852253e+03,1.48989612e+03,1.23698082e+02,6.26884573e+01,1.67883242e+00,8.49643548e-01,2.04546723e-02,1.02273362e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19375000,0.44992919,0.47833715,1.13721877,4.97913507e+03,3.76547456e+03,2.55181404e+03,1.63766604e+03,7.23518040e+02,4.60429362e+02,1.97340683e+02,1.29419534e+02,5.61965298e+00,2.82771774e+00,3.57825068e-02,1.78912534e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19444444,0.38833224,0.48667336,1.15622324,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19513889,0.32578661,0.49382065,1.17239778,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19583333,0.26244518,0.49976168,1.18570310,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19652778,0.19846274,0.50448209,1.19610694,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19722222,0.13399561,0.50797043,1.20358412,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19791667,0.06920127,0.51021832,1.20811659,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19861111,0.00423794,0.51122034,1.20969349,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.19930556,-0.06073573,0.51097414,1.20831116,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20000000,-0.12556112,0.50948039,1.20397314,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20069444,-0.19007997,0.50674279,1.19669020,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20138889,-0.25413477,0.50276808,1.18648026,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20208333,-0.31756918,0.49756599,1.17336837,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20277778,-0.38022833,0.49114926,1.15738665,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20347222,-0.44195929,0.48353354,1.13857423,1.12042918e+04,8.39180615e+03,5.57932054e+03,3.55438241e+03,1.52944429e+03,9.79043849e+02,4.28643409e+02,2.84190230e+02,1.47932431e+01,7.44805925e+00,1.02875402e-01,5.14377012e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20416667,-0.50261136,0.47473745,1.11697713,9.06327674e+04,6.73565323e+04,4.40802973e+04,2.81399210e+04,1.21995446e+04,8.03847705e+03,3.87740945e+03,2.78105820e+03,2.77653968e+02,1.41031405e+02,4.40884257e+00,2.22516032e+00,4.14780662e-02,2.07390331e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20486111,-0.56203647,0.46478245,1.09264815,2.73408301e+05,2.05198673e+05,1.36989045e+05,8.82840463e+04,3.95790478e+04,2.63616547e+04,1.31442616e+04,9.73072837e+03,1.31509833e+03,6.76108177e+02,3.71180236e+01,1.87200698e+01,3.22116026e-01,1.61203429e-01,2.90832992e-04,1.45416496e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20555556,-0.62008953,0.45369282,1.06564677,5.76783355e+05,4.59098964e+05,3.41414574e+05,2.28305621e+05,1.15196668e+05,7.91855149e+04,4.31743616e+04,3.28421397e+04,5.72915328e+03,3.04706914e+03,3.64985005e+02,1.85835249e+02,6.68549291e+00,3.40746519e+00,1.29437462e-01,6.47187310e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20625000,-0.67662882,0.44149562,1.03603898,3.34232868e+05,2.87014577e+05,2.39796285e+05,1.83634573e+05,1.27472861e+05,9.65765949e+04,6.56803287e+04,5.11936994e+04,1.09147293e+04,6.03244684e+03,1.15016442e+03,6.00682751e+02,5.12010868e+01,2.65508165e+01,1.90054615e+00,1.00797996e+00,5.24146961e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20694444,-0.73151625,0.42822060,1.00389714,2.18610343e+05,1.92841830e+05,1.67073316e+05,1.33829351e+05,1.00585387e+05,8.00565820e+04,5.95277776e+04,4.83593109e+04,1.31167498e+04,7.55304583e+03,1.98934184e+03,1.07540544e+03,1.61469036e+02,8.71204382e+01,1.27718404e+01,7.08543246e+00,1.24208185e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20763889,-0.78461780,0.41390015,0.96929980,1.05924566e+05,9.48988485e+04,8.38731307e+04,6.90612724e+04,5.42494140e+04,4.45742166e+04,3.48990191e+04,2.92893040e+04,1.03479845e+04,6.32338867e+03,2.29879285e+03,1.30679248e+03,3.14792110e+02,1.79328153e+02,4.38641967e+01,2.61600916e+01,1.32008560e+00,2.51579801e-01,4.18310830e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20833333,-0.83580376,0.39856919,0.93233153,4.50526327e+04,4.06483331e+04,3.62440335e+04,3.02625253e+04,2.42810172e+04,2.03276942e+04,1.63743713e+04,1.40422822e+04,6.05775194e+03,3.98455918e+03,1.91136643e+03,1.15951455e+03,4.07662678e+02,2.49071714e+02,9.04807505e+01,5.80951277e+01,6.71928452e+00,1.78257471e+00,4.20905755e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20902778,-0.88494911,0.38226514,0.89308269,2.40982004e+04,2.17685048e+04,1.94388092e+04,1.62946413e+04,1.31504733e+04,1.11029316e+04,9.05538983e+03,7.85660737e+03,3.81105754e+03,2.67912816e+03,1.54719879e+03,1.00394456e+03,4.60690337e+02,3.04636187e+02,1.48582038e+02,1.02372494e+02,2.00079527e+01,6.92692276e+00,2.13837965e+00,6.41939866e-01,3.75485674e-01,1.09031483e-01,4.06657487e-02,2.76823185e-02,2.62366339e-03,3.16703108e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.20972222,-0.93193380,0.36502775,0.85164920,1.98241824e+04,1.79020664e+04,1.59799505e+04,1.34106891e+04,1.08414277e+04,9.19326973e+03,7.54511176e+03,6.59427112e+03,3.44309631e+03,2.54744891e+03,1.65180152e+03,1.14023764e+03,6.28673754e+02,4.47760690e+02,2.66847626e+02,1.96181725e+02,5.53632568e+01,2.34012567e+01,8.59691480e+00,3.06240428e+00,2.13998349e+00,1.21756271e+00,5.17204461e-01,3.69709180e-01,4.78411945e-02,7.71779286e-03,6.68829983e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.21041667,-0.97664305,0.34689910,0.80813238,2.04327498e+04,1.84629473e+04,1.64931447e+04,1.38656557e+04,1.12381667e+04,9.56008100e+03,7.88199527e+03,6.92264677e+03,3.82787052e+03,2.95243393e+03,2.07699735e+03,1.52215765e+03,9.67317961e+02,7.37510410e+02,5.07702860e+02,3.93523181e+02,1.37860555e+02,6.46708254e+01,2.64742328e+01,1.06743157e+01,7.77036001e+00,4.86640436e+00,2.44531325e+00,1.86131099e+00,3.75731043e-01,7.90770862e-02,1.14561765e-02,1.74054308e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.21111111,-1.01896762,0.32792343,0.76263861,2.03462082e+04,1.83187055e+04,1.62912029e+04,1.36198679e+04,1.09485330e+04,9.26886426e+03,7.58919554e+03,6.65073453e+03,3.78682391e+03,3.02775453e+03,2.26868514e+03,1.75971466e+03,1.25074418e+03,1.01394640e+03,7.77148620e+02,6.31768164e+02,2.64601787e+02,1.35713905e+02,6.21612220e+01,2.80956325e+01,2.13128475e+01,1.45300625e+01,8.22566962e+00,6.57774772e+00,1.84562300e+00,5.29186047e-01,1.03713624e-01,2.39832065e-02,4.05815915e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.21180556,-1.05880413,0.30814705,0.71527914,1.93707719e+04,1.73116628e+04,1.52525537e+04,1.25994916e+04,9.94642944e+03,8.32076677e+03,6.69510411e+03,5.81677895e+03,3.30792181e+03,2.71165465e+03,2.11538749e+03,1.72189936e+03,1.32841123e+03,1.13670008e+03,9.44988927e+02,8.09319142e+02,4.10238805e+02,2.33198290e+02,1.18732890e+02,5.81574875e+01,4.54559266e+01,3.27543657e+01,1.99931225e+01,1.66215813e+01,5.89329871e+00,2.13592779e+00,4.97279573e-01,1.39428517e-01,4.70453997e-03,8.85810880e-05,0.00000000e+00,0.00000000e+00
58849.21250000,-1.09605524,0.28761823,0.66616981,1.90366091e+04,1.68937836e+04,1.47509582e+04,1.20503074e+04,9.34965655e+03,7.73661591e+03,6.12357526e+03,5.27772247e+03,2.97862578e+03,2.46732099e+03,1.95601621e+03,1.64276578e+03,1.32951536e+03,1.18015376e+03,1.03079216e+03,9.22663593e+02,5.46056791e+02,3.42235170e+02,1.92981513e+02,1.01755414e+02,8.16007213e+01,6.14460284e+01,3.99610449e+01,3.42536602e+01,1.42527241e+01,5.97238951e+00,2.00709153e+00,5.81316811e-01,3.19337240e-02,4.69708454e-04,0.00000000e+00,0.00000000e+00
58849.21319444,-1.13062996,0.26638710,0.61543074,1.95084943e+04,1.71844482e+04,1.48604022e+04,1.19998488e+04,9.13929550e+03,7.90572162e+03,6.67214775e+03,6.80477237e+03,4.37798077e+03,3.09872011e+03,1.81945945e+03,1.56542709e+03,1.31139472e+03,1.19853534e+03,1.08567595e+03,1.00264696e+03,6.57187561e+02,4.43722474e+02,2.74247095e+02,1.55381254e+02,1.27938865e+02,1.00496477e+02,6.92980198e+01,6.08066626e+01,2.80237897e+01,1.28873018e+01,5.02585106e+00,1.72926810e+00,1.20483709e-01,2.08080693e-03,0.00000000e+00,0.00000000e+00
58849.21388889,-1.16244386,0.24450548,0.56318603,3.44689734e+04,3.02623178e+04,2.60556621e+04,2.07513704e+04,1.54470786e+04,1.43613924e+04,1.32757062e+04,1.62176642e+04,1.14078246e+04,6.96954414e+03,2.53126371e+03,2.15749768e+03,1.78373165e+03,1.63412449e+03,1.48451732e+03,1.37014465e+03,8.87601503e+02,5.94144332e+02,3.66736489e+02,2.13029251e+02,1.77721290e+02,1.42413328e+02,1.02332290e+02,9.13071671e+01,4.57804777e+01,2.27366942e+01,8.51720586e+00,3.60104327e+00,2.84980096e-01,6.36762189e-03,8.42452200e-06,0.00000000e+00
58849.21458333,-1.19141926,0.22202682,0.50956352,6.89716718e+04,6.11397760e+04,5.33078802e+04,4.30834180e+04,3.28589558e+04,2.75282613e+04,2.21975669e+04,2.05934222e+04,1.17137917e+04,8.70785593e+03,5.70192017e+03,4.92802062e+03,4.15412107e+03,3.88876362e+03,3.62340617e+03,3.30694137e+03,2.01806634e+03,1.23461492e+03,6.42675980e+02,3.13759999e+02,2.46954521e+02,1.80149043e+02,1.22067476e+02,1.09563194e+02,6.18782208e+01,3.53813709e+01,1.51867386e+01,5.87298014e+00,5.07934223e-01,1.81122092e-02,2.12322572e-04,0.00000000e+00
58849.21527778,-1.21748542,0.19900601,0.45469440,5.94590078e+04,5.29367177e+04,4.64144275e+04,3.81768037e+04,2.99391800e+04,2.58058563e+04,2.16725326e+04,1.89605525e+04,1.03991120e+04,8.04307079e+03,5.68702959e+03,4.98387181e+03,4.28071403e+03,4.04426622e+03,3.80781841e+03,3.50450755e+03,2.23841282e+03,1.44558388e+03,8.04255421e+02,4.04675971e+02,3.19774659e+02,2.34873347e+02,1.60572941e+02,1.45205130e+02,8.50494906e+01,5.02318642e+01,2.28402263e+01,8.98776368e+00,8.76887997e-01,3.86410305e-02,5.41165139e-04,0.00000000e+00
58849.21597222,-1.24057878,0.17549927,0.39871293,4.76805846e+04,4.23560456e+04,3.70315066e+04,3.05311001e+04,2.40306935e+04,2.22681796e+04,2.05056657e+04,1.77264103e+04,9.82668160e+03,7.21167999e+03,4.59667838e+03,4.00074194e+03,3.40480550e+03,3.19624321e+03,2.98768092e+03,2.76609608e+03,1.82278485e+03,1.22958908e+03,7.31778230e+02,3.97879299e+02,3.23296854e+02,2.48714410e+02,1.78739606e+02,1.62585083e+02,9.59576583e+01,5.65908040e+01,2.65091756e+01,1.11223569e+01,1.37739901e+00,7.54507814e-02,8.62000906e-04,0.00000000e+00
58849.21666667,-1.26064303,0.15156401,0.34175608,4.40785736e+04,3.91940012e+04,3.43094289e+04,2.80782246e+04,2.18470203e+04,2.00947403e+04,1.83424604e+04,1.59365057e+04,9.07453648e+03,6.79360559e+03,4.51267471e+03,3.94670852e+03,3.38074234e+03,3.19165017e+03,3.00255801e+03,2.79920461e+03,1.91203210e+03,1.32960385e+03,8.04985423e+02,4.40597712e+02,3.56507657e+02,2.72417603e+02,1.95448214e+02,1.78105286e+02,1.08285342e+02,6.60924449e+01,3.25077196e+01,1.44652985e+01,2.01362583e+00,1.25593771e-01,2.20760382e-03,0.00000000e+00
