# Irene Model output file: space_first/run/diff.AE9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE9
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Energy levels (MeV):       0.04 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 1 1.25 1.5 1.75 2 2.25 2.5 2.75 3 3.25 3.5 3.75 4 4.25 4.5 4.75 5 5.5 6 6.5 7 8.5 10
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
58849.12708333,-1.22109289,0.19317488,0.44750505,2.41797917e+08,1.67176432e+08,8.89046239e+07,4.11883698e+07,2.40276696e+07,6.86696935e+06,4.41413748e+06,1.96130560e+06,6.09269676e+05,1.06789713e+05,6.36650627e+04,2.05404129e+04,1.19190920e+04,3.29777124e+03,1.85270406e+03,4.07636875e+02,2.20387323e+02,3.31377722e+01,1.75647189e+01,1.99166565e+00,9.95832823e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12777778,-1.24374268,0.16955713,0.39138950,2.33853902e+08,1.65053393e+08,8.83055193e+07,4.13508849e+07,2.41894897e+07,7.02809450e+06,4.51849765e+06,2.00890080e+06,6.24106355e+05,1.04122262e+05,6.09308646e+04,1.77394669e+04,1.01996231e+04,2.65977926e+03,1.49435455e+03,3.28929830e+02,1.78588581e+02,2.82473321e+01,1.49853925e+01,1.72345282e+00,8.61726410e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12847222,-1.26335564,0.14552538,0.33431649,2.12851607e+08,1.51240724e+08,8.09917779e+07,3.79938457e+07,2.22469280e+07,6.50001023e+06,4.18057157e+06,1.86113291e+06,5.79877205e+05,9.37316789e+04,5.41717536e+04,1.46118282e+04,8.37085800e+03,2.12988775e+03,1.20438000e+03,2.78872258e+02,1.52366030e+02,2.58598021e+01,1.37038565e+01,1.54791097e+00,7.73955483e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12916667,-1.27988404,0.12113831,0.27642568,2.01067956e+08,1.43279174e+08,7.68377895e+07,3.61362488e+07,2.11745514e+07,6.21285405e+06,3.99740644e+06,1.78195882e+06,5.57311604e+05,8.96179506e+04,5.15388467e+04,1.34597427e+04,7.69177644e+03,1.92381014e+03,1.08919066e+03,2.54571177e+02,1.39504705e+02,2.44382334e+01,1.29028691e+01,1.36750475e+00,6.83752377e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12986111,-1.29328768,0.09645548,0.21785872,1.98387934e+08,1.42964949e+08,7.69038055e+07,3.63540508e+07,2.13156852e+07,6.27731955e+06,4.04034700e+06,1.80337445e+06,5.66162456e+05,9.12595719e+04,5.23501278e+04,1.34406836e+04,7.67477091e+03,1.90885822e+03,1.08222645e+03,2.55594692e+02,1.40363385e+02,2.51320781e+01,1.32455108e+01,1.35894357e+00,6.79471784e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13055556,-1.30353407,0.07153718,0.15875890,2.01398330e+08,1.46221076e+08,7.88626245e+07,3.74458921e+07,2.19708794e+07,6.49586656e+06,4.18212241e+06,1.86837826e+06,5.88163542e+05,9.47929602e+04,5.42498988e+04,1.37068374e+04,7.80526948e+03,1.90370154e+03,1.07709676e+03,2.50491976e+02,1.37548347e+02,2.46047181e+01,1.29825662e+01,1.36041424e+00,6.80207120e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13125000,-1.31059845,0.04644425,0.09927080,2.10990640e+08,1.53429898e+08,8.28191218e+07,3.93795132e+07,2.31110724e+07,6.84263173e+06,4.40582285e+06,1.96901397e+06,6.20521117e+05,1.00167485e+05,5.73385541e+04,1.45096233e+04,8.26260720e+03,2.01559107e+03,1.14004107e+03,2.64491072e+02,1.45200773e+02,2.59104745e+01,1.36603590e+01,1.41024344e+00,7.05121718e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13194444,-1.31446387,0.02123795,0.03953993,2.41841209e+08,1.75616648e+08,9.47270297e+07,4.49857462e+07,2.63927971e+07,7.79984791e+06,5.02113982e+06,2.24243174e+06,7.05410520e+05,1.14741829e+05,6.60750226e+04,1.74082166e+04,9.97178894e+03,2.53536127e+03,1.43853771e+03,3.41714156e+02,1.87472603e+02,3.32310511e+01,1.75210980e+01,1.81114495e+00,9.05572473e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13263889,-1.31512124,-0.00402019,-0.02028763,2.65312405e+08,1.90107258e+08,1.02273101e+08,4.83569480e+07,2.83587971e+07,8.36064615e+06,5.38121498e+06,2.40178380e+06,7.54324762e+05,1.23350953e+05,7.12971927e+04,1.92434327e+04,1.10407841e+04,2.83813546e+03,1.60825221e+03,3.78368969e+02,2.07166518e+02,3.59640673e+01,1.89636578e+01,1.96324823e+00,9.81624113e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13333333,-1.31256934,-0.02926852,-0.08006559,2.93613934e+08,2.07912716e+08,1.11615142e+08,5.25841241e+07,3.08196632e+07,9.05520222e+06,5.82579618e+06,2.59639015e+06,8.12434789e+05,1.35425422e+05,7.89272600e+04,2.24290976e+04,1.28699933e+04,3.31088909e+03,1.86168402e+03,4.12478956e+02,2.24387446e+02,3.62959356e+01,1.91604428e+01,2.02495000e+00,1.01247500e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13402778,-1.30681482,-0.05444544,-0.13964784,3.32490172e+08,2.34288256e+08,1.25719536e+08,5.91850667e+07,3.46848487e+07,1.01846306e+07,6.55227742e+06,2.91992427e+06,9.14560983e+05,1.57814122e+05,9.30258332e+04,2.82375439e+04,1.62777165e+04,4.31788911e+03,2.42307069e+03,5.28252262e+02,2.86139001e+02,4.40257408e+01,2.32911616e+01,2.55658238e+00,1.27829119e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13472222,-1.29787217,-0.07948953,-0.19888878,3.76049180e+08,2.60077466e+08,1.39183575e+08,6.52283151e+07,3.82116850e+07,1.11950550e+07,7.20620481e+06,3.21735465e+06,1.01482585e+06,1.82410970e+05,1.08942360e+05,3.54737489e+04,2.05426424e+04,5.61153594e+03,3.14428969e+03,6.77043445e+02,3.64971138e+02,5.28988312e+01,2.80265434e+01,3.15425569e+00,1.57712785e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13541667,-1.28576371,-0.10433974,-0.25764366,4.14430595e+08,2.77796895e+08,1.47812290e+08,6.85981146e+07,4.01543677e+07,1.17106207e+07,7.54062194e+06,3.37062320e+06,1.06738047e+06,1.94407049e+05,1.17152603e+05,3.98981563e+04,2.32675294e+04,6.63690247e+03,3.75203563e+03,8.67168782e+02,4.67513155e+02,6.78575282e+01,3.59248505e+01,3.99217285e+00,1.99608643e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13611111,-1.27051949,-0.12893548,-0.31576903,4.39301133e+08,2.86720269e+08,1.51360106e+08,6.92761899e+07,4.04685206e+07,1.16608513e+07,7.50335672e+06,3.34586218e+06,1.05126274e+06,1.87854069e+05,1.13012178e+05,3.81702865e+04,2.23413291e+04,6.51237156e+03,3.72274107e+03,9.33110587e+02,5.04522044e+02,7.59335003e+01,4.03132232e+01,4.69294606e+00,2.35911234e+00,2.52786115e-02,1.26393057e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13680556,-1.25217724,-0.15321682,-0.37312298,4.54685619e+08,2.87741111e+08,1.50270609e+08,6.74451353e+07,3.92646910e+07,1.10842466e+07,7.12846620e+06,3.17268576e+06,9.91014646e+05,1.75891059e+05,1.05124608e+05,3.43581558e+04,1.99964668e+04,5.63477781e+03,3.22249555e+03,8.10213284e+02,4.38751785e+02,6.72902859e+01,3.60336857e+01,4.77708545e+00,2.38854272e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13750000,-1.23078224,-0.17712464,-0.42956557,4.57167918e+08,2.79778849e+08,1.43563888e+08,6.22928652e+07,3.59657809e+07,9.63869654e+06,6.18402222e+06,2.72934791e+06,8.32887155e+05,1.56392788e+05,9.36802720e+04,3.09677556e+04,1.80229613e+04,5.07816704e+03,2.88509065e+03,6.92014256e+02,3.78461348e+02,6.49084404e+01,3.58895321e+01,6.87062376e+00,3.77446853e+00,6.78313299e-01,3.80976988e-01,8.36406764e-02,6.34948253e-02,4.33489741e-02,2.49359295e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13819444,-1.20638723,-0.20060071,-0.48495914,4.20611481e+08,2.43438148e+08,1.21646580e+08,5.00355254e+07,2.86049850e+07,7.17444464e+06,4.59688240e+06,2.01932016e+06,6.09526712e+05,1.25477385e+05,7.55386421e+04,2.55998996e+04,1.50179948e+04,4.43608988e+03,2.53176915e+03,6.27448420e+02,3.53616945e+02,7.97854697e+01,4.65686657e+01,1.33518618e+01,8.05364879e+00,2.75543580e+00,1.81867157e+00,8.81907346e-01,6.66654204e-01,4.51401063e-01,1.91201433e-01,9.69752742e-03,6.18838800e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13888889,-1.17905226,-0.22358793,-0.53916864,3.53474347e+08,1.82143930e+08,8.63724190e+07,3.16129237e+07,1.78654443e+07,4.11796478e+06,2.63632763e+06,1.15469047e+06,3.46610279e+05,7.75638302e+04,4.70701043e+04,1.65763784e+04,1.00555183e+04,3.53465833e+03,2.09508064e+03,6.55502940e+02,3.93023497e+02,1.30544053e+02,8.07105705e+01,3.08770881e+01,1.96633694e+01,8.44965074e+00,5.99320692e+00,3.53676309e+00,2.70348618e+00,1.87020926e+00,9.26364913e-01,5.50522800e-01,2.94021908e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.13958333,-1.14884454,-0.24603037,-0.59206199,3.05386249e+08,1.41842470e+08,6.36374146e+07,2.01050799e+07,1.12454662e+07,2.38585243e+06,1.52596786e+06,6.66083286e+05,1.98439766e+05,4.76348373e+04,2.91991508e+04,1.07634642e+04,6.77231515e+03,2.78116608e+03,1.71591246e+03,6.50658832e+02,4.12506509e+02,1.74354186e+02,1.12711578e+02,5.10689695e+01,3.37946592e+01,1.65203490e+01,1.20368946e+01,7.55344030e+00,5.82136364e+00,4.08928699e+00,2.37574494e+00,1.34884386e+00,8.02910116e-01,2.67870432e-01,7.76896909e-04,0.00000000e+00
58849.14027778,-1.11583825,-0.26787349,-0.64351038,2.49877990e+08,1.03706177e+08,4.42573593e+07,1.18878699e+07,6.59770910e+06,1.30754833e+06,8.35877236e+05,3.64206139e+05,1.08033160e+05,2.66834378e+04,1.64595251e+04,6.23561241e+03,3.98828894e+03,1.74096547e+03,1.10083521e+03,4.60704960e+02,3.08325963e+02,1.55946966e+02,1.06487895e+02,5.70288252e+01,3.97493061e+01,2.24697870e+01,1.68183784e+01,1.11669699e+01,8.68779626e+00,6.20862262e+00,3.59223834e+00,2.10856998e+00,1.33137848e+00,6.99912101e-01,1.27677571e-01,8.19621798e-03
58849.14097222,-1.08011437,-0.28906421,-0.69338856,1.88327793e+08,6.85692481e+07,2.82947900e+07,6.66365215e+06,3.67583448e+06,6.88016801e+05,4.39437031e+05,1.90857262e+05,5.60784195e+04,1.41225866e+04,8.88913120e+03,3.65567580e+03,2.40125750e+03,1.14683919e+03,7.48098537e+02,3.49357879e+02,2.45945766e+02,1.42533653e+02,1.01916748e+02,6.12998425e+01,4.44359277e+01,2.75720128e+01,2.09862727e+01,1.44005325e+01,1.13053298e+01,8.21012712e+00,4.93162685e+00,2.93647995e+00,1.91331881e+00,1.08564205e+00,4.72946442e-01,2.41270242e-01
58849.14166667,-1.04176047,-0.30955107,-0.74157519,1.44320383e+08,4.60146495e+07,1.89568339e+07,4.43750797e+06,2.45667166e+06,4.75835355e+05,3.05586144e+05,1.35336932e+05,4.26770118e+04,1.25357536e+04,8.30795402e+03,4.08015447e+03,2.83914895e+03,1.59814344e+03,1.07461680e+03,5.51090160e+02,3.95616330e+02,2.40142501e+02,1.72904666e+02,1.05666831e+02,7.68096945e+01,4.79525583e+01,3.64671893e+01,2.49818202e+01,1.96233278e+01,1.42648355e+01,8.48367434e+00,5.35629932e+00,3.62502288e+00,2.16401799e+00,1.18277613e+00,8.05112962e-01
58849.14236111,-1.00087047,-0.32928436,-0.78795310,1.20949960e+08,3.45781820e+07,1.49947262e+07,4.28431455e+06,2.44694700e+06,6.09579460e+05,3.98758400e+05,1.87937339e+05,7.09725458e+04,2.47554928e+04,1.70269166e+04,9.29834050e+03,6.76384243e+03,4.22934435e+03,2.83714503e+03,1.44494571e+03,1.01632234e+03,5.87698978e+02,4.14498083e+02,2.41297188e+02,1.72854904e+02,1.04412619e+02,7.90190447e+01,5.36254701e+01,4.22888134e+01,3.09521567e+01,1.92760720e+01,1.21295363e+01,8.37779423e+00,5.15134557e+00,2.95623834e+00,2.07499656e+00
58849.14305556,-0.95754443,-0.34821618,-0.83240958,1.35260254e+08,3.69189994e+07,1.78463146e+07,6.94434931e+06,4.21310348e+06,1.48185764e+06,1.00390313e+06,5.25948605e+05,2.50449661e+05,1.04362925e+05,7.20816201e+04,3.98003155e+04,2.81277388e+04,1.64551622e+04,1.07704774e+04,5.08579268e+03,3.50759880e+03,1.92940492e+03,1.34691084e+03,7.64416760e+02,5.44567477e+02,3.24718193e+02,2.46862270e+02,1.69006347e+02,1.32422275e+02,9.58382034e+01,5.63030457e+01,3.30048910e+01,2.13101685e+01,1.27786717e+01,7.00410984e+00,4.91019712e+00
58849.14375000,-0.91188828,-0.36630065,-0.87483664,1.16817417e+08,3.30394030e+07,1.73923690e+07,8.11904714e+06,5.21943741e+06,2.31982767e+06,1.64421971e+06,9.68611756e+05,5.52650896e+05,2.40023369e+05,1.61794624e+05,8.35658789e+04,5.64178519e+04,2.92698250e+04,1.92176825e+04,9.16554001e+03,6.40403851e+03,3.64253701e+03,2.58991901e+03,1.53730102e+03,1.10883047e+03,6.80359918e+02,5.18035674e+02,3.55711431e+02,2.72566817e+02,1.89422204e+02,1.00338873e+02,5.28371962e+01,3.22321007e+01,1.88538248e+01,1.00349136e+01,6.87775194e+00
58849.14444444,-0.86401357,-0.38349394,-0.91513126,7.44325458e+07,2.38543888e+07,1.32398662e+07,6.82338823e+06,4.60495500e+06,2.38652177e+06,1.78272464e+06,1.17892751e+06,7.75833001e+05,3.71049228e+05,2.44019253e+05,1.16989277e+05,7.59287906e+04,3.48683042e+04,2.25569921e+04,1.02456799e+04,7.16426180e+03,4.08284368e+03,2.93605116e+03,1.78925863e+03,1.30104035e+03,8.12822060e+02,6.09182035e+02,4.05542011e+02,2.91748340e+02,1.77954670e+02,7.62028984e+01,3.45794760e+01,2.06771478e+01,1.20976533e+01,6.47127105e+00,4.13931955e+00
58849.14513889,-0.81403718,-0.39975439,-0.95319565,4.38944402e+07,1.75259778e+07,1.02226178e+07,5.70705969e+06,3.97930342e+06,2.25154715e+06,1.73851315e+06,1.22547914e+06,8.60412477e+05,4.26213823e+05,2.76580721e+05,1.26947619e+05,8.00605101e+04,3.31734010e+04,2.10673478e+04,8.96129454e+03,6.19988908e+03,3.43848362e+03,2.46885364e+03,1.49922365e+03,1.09245119e+03,6.85678723e+02,5.06395119e+02,3.27111515e+02,2.27693749e+02,1.28275984e+02,4.96407507e+01,2.11866224e+01,1.25718116e+01,7.16483412e+00,3.64516306e+00,2.40144780e+00
58849.14583333,-0.76208106,-0.41504263,-0.98893749,3.18125357e+07,1.46326487e+07,8.83638001e+06,5.17993831e+06,3.66332363e+06,2.14670895e+06,1.67092357e+06,1.19513819e+06,8.41708783e+05,3.79561941e+05,2.40342637e+05,1.01123332e+05,6.20272850e+04,2.29312374e+04,1.45065218e+04,6.08180608e+03,4.20054060e+03,2.31927512e+03,1.65652676e+03,9.93778398e+02,7.14938189e+02,4.36097980e+02,3.17010585e+02,1.97923190e+02,1.36839202e+02,7.57552146e+01,3.01177647e+01,1.34711523e+01,8.12926069e+00,4.49515606e+00,2.22992490e+00,1.37957366e+00
58849.14652778,-0.70827187,-0.42932166,-1.02227011,2.61122844e+07,1.32730029e+07,8.01917867e+06,4.68321609e+06,3.26511521e+06,1.84701432e+06,1.40388360e+06,9.60752879e+05,6.40271443e+05,2.44607137e+05,1.51256109e+05,5.79050809e+04,3.50730543e+04,1.22410278e+04,7.79589964e+03,3.35077153e+03,2.31892084e+03,1.28707016e+03,9.11296924e+02,5.35523688e+02,3.79167767e+02,2.22811846e+02,1.60667253e+02,9.85226595e+01,6.94667179e+01,4.04107763e+01,1.77946187e+01,8.50629217e+00,5.08245406e+00,2.74502416e+00,1.31859611e+00,8.02980218e-01
58849.14722222,-0.65274074,-0.44255692,-1.05311269,2.01416930e+07,9.88712509e+06,5.70256428e+06,3.09125815e+06,2.05320671e+06,1.01515526e+06,7.40037050e+05,4.64918843e+05,2.80316184e+05,9.21419646e+04,5.61822775e+04,2.02225904e+04,1.22117028e+04,4.20081518e+03,2.68860287e+03,1.17639057e+03,8.17879766e+02,4.59368966e+02,3.29249222e+02,1.99129478e+02,1.43679627e+02,8.82297759e+01,6.52891936e+01,4.23486114e+01,3.07749723e+01,1.92013333e+01,8.86484647e+00,4.29558186e+00,2.44619511e+00,1.32855725e+00,5.82437683e-01,3.69272646e-01
58849.14791667,-0.59562292,-0.45471641,-1.08139051,5.22824680e+06,1.92991902e+06,1.08950293e+06,5.68843880e+05,3.67941886e+05,1.67039891e+05,1.21578479e+05,7.61170665e+04,4.52833897e+04,1.28715073e+04,7.86065847e+03,2.84980967e+03,1.73357550e+03,6.17341330e+02,3.98032511e+02,1.78723692e+02,1.23913255e+02,6.91028174e+01,5.01733756e+01,3.12439338e+01,2.34727458e+01,1.57015578e+01,1.23230490e+01,8.94454028e+00,6.88035870e+00,4.81617711e+00,2.39655316e+00,1.07100407e+00,6.13658852e-01,3.02333239e-01,0.00000000e+00,0.00000000e+00
58849.14861111,-0.53705745,-0.46577070,-1.10703506,6.70217400e+05,1.79112092e+05,9.70652419e+04,4.71904768e+04,2.94877966e+04,1.17851164e+04,8.51774254e+03,5.25036873e+03,3.05479774e+03,8.07261432e+02,5.00700008e+02,1.94138585e+02,1.20299128e+02,4.64596716e+01,3.01801770e+01,1.39006824e+01,9.71946386e+00,5.53824534e+00,4.14945089e+00,2.76065645e+00,2.19682566e+00,1.63299486e+00,1.32093603e+00,1.00887719e+00,7.95939984e-01,5.83002780e-01,3.96491805e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.14930556,-0.47718683,-0.47569308,-1.12998419,9.70412937e+04,2.17998718e+04,1.08458982e+04,4.47073235e+03,2.67437435e+03,8.78016362e+02,6.20617889e+02,3.63219416e+02,1.98820725e+02,5.60229100e+01,3.59301353e+01,1.58373606e+01,1.01281639e+01,4.41896726e+00,2.91668951e+00,1.41441177e+00,1.00421761e+00,5.94023458e-01,4.38968454e-01,2.83913450e-01,2.17907728e-01,1.51902007e-01,7.59510037e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15000000,-0.41615666,-0.48445954,-1.15018233,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15069444,-0.35411535,-0.49204887,-1.16758053,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15138889,-0.29121368,-0.49844272,-1.18213662,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15208333,-0.22760452,-0.50362561,-1.19381529,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15277778,-0.16344241,-0.50758497,-1.20258820,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15347222,-0.09888323,-0.51031119,-1.20843400,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15416667,-0.03408383,-0.51179761,-1.21133840,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15486111,0.03079839,-0.51204059,-1.21129422,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15555556,0.09560577,-0.51103945,-1.20830137,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
