# Irene Model output file: angle/run1.AP9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP9
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           13 pitch angle(s) = 180 165 150 135 120 105 90 75 60 45 30 15 0
# Energy levels (MeV):       0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.7 1 1.5 2 3 4 5 6 7 10 15 20 30 40 50 60 70 100 150 200 300 400 700 1200 2000
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),pitchAngle(deg),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/sr/s/MeV)
58849.04930556,-1.22737282,-0.18301901,-0.43680063,105.000,1.94192329e+03,1.76916362e+03,1.59640395e+03,1.35939319e+03,1.12238243e+03,9.65938521e+02,8.09494608e+02,7.16949789e+02,4.09271756e+02,3.12714331e+02,2.16156905e+02,1.59635239e+02,1.03113574e+02,8.14039397e+01,5.96943056e+01,5.18200051e+01,2.99811317e+01,2.03558630e+01,1.18993338e+01,7.09100508e+00,5.69126560e+00,4.29152612e+00,2.81707862e+00,2.40142481e+00,1.09989991e+00,5.16467686e-01,1.70802289e-01,5.39080000e-02,2.03571067e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,90.000,2.96906356e+03,2.62846104e+03,2.28785852e+03,1.85758805e+03,1.42731758e+03,1.16879769e+03,9.10277805e+02,7.73089199e+02,3.85351970e+02,3.06601497e+02,2.27851023e+02,1.82288612e+02,1.36726201e+02,1.21744586e+02,1.06762972e+02,9.94145537e+01,6.88959656e+01,4.75100190e+01,2.76539968e+01,1.55381577e+01,1.23896916e+01,9.24122544e+00,5.97402408e+00,5.10502329e+00,2.30641423e+00,1.07888561e+00,3.67281250e-01,1.20598857e-01,6.46984782e-03,5.36875626e-05,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,75.000,1.94192329e+03,1.76916362e+03,1.59640395e+03,1.35939319e+03,1.12238243e+03,9.65938521e+02,8.09494608e+02,7.16949789e+02,4.09271756e+02,3.12714331e+02,2.16156905e+02,1.59635239e+02,1.03113574e+02,8.14039397e+01,5.96943056e+01,5.18200051e+01,2.99811317e+01,2.03558630e+01,1.18993338e+01,7.09100508e+00,5.69126560e+00,4.29152612e+00,2.81707862e+00,2.40142481e+00,1.09989991e+00,5.16467686e-01,1.70802289e-01,5.39080000e-02,2.03571067e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,60.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,45.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,30.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,15.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,0.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,180.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,165.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,150.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,135.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,120.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,105.000,1.92215140e+03,1.76150192e+03,1.60085244e+03,1.37658018e+03,1.15230792e+03,1.00135718e+03,8.50406435e+02,7.59301091e+02,4.45452340e+02,3.40072048e+02,2.34691757e+02,1.71527029e+02,1.08362300e+02,8.31048914e+01,5.78474824e+01,4.77939706e+01,2.28820065e+01,1.41042731e+01,7.73033043e+00,4.26817159e+00,3.34191961e+00,2.41566762e+00,1.47981181e+00,1.22563252e+00,4.67071934e-01,1.82299186e-01,5.15240960e-02,1.47584494e-02,4.05628140e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,90.000,2.99519095e+03,2.66154745e+03,2.32790395e+03,1.90219894e+03,1.47649394e+03,1.21807008e+03,9.59646233e+02,8.20549282e+02,4.15204291e+02,3.30501887e+02,2.45799483e+02,1.93648312e+02,1.41497142e+02,1.22698065e+02,1.03898987e+02,9.27751907e+01,5.61510619e+01,3.57447704e+01,1.92013425e+01,1.00893161e+01,7.85800108e+00,5.62668611e+00,3.43134304e+00,2.84900302e+00,1.08638831e+00,4.26342925e-01,1.11705111e-01,3.19283262e-02,1.10969257e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,75.000,1.92215140e+03,1.76150192e+03,1.60085244e+03,1.37658018e+03,1.15230792e+03,1.00135718e+03,8.50406435e+02,7.59301091e+02,4.45452340e+02,3.40072048e+02,2.34691757e+02,1.71527029e+02,1.08362300e+02,8.31048914e+01,5.78474824e+01,4.77939706e+01,2.28820065e+01,1.41042731e+01,7.73033043e+00,4.26817159e+00,3.34191961e+00,2.41566762e+00,1.47981181e+00,1.22563252e+00,4.67071934e-01,1.82299186e-01,5.15240960e-02,1.47584494e-02,4.05628140e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,60.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,45.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,30.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,15.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,0.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,180.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,165.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,150.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,135.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,120.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,105.000,1.84346970e+03,1.70007854e+03,1.55668737e+03,1.35256916e+03,1.14845094e+03,1.00782711e+03,8.67203278e+02,7.80189460e+02,4.70299174e+02,3.59082682e+02,2.47866189e+02,1.78404601e+02,1.08943013e+02,8.02025927e+01,5.14621727e+01,3.98134584e+01,1.46097209e+01,7.94671611e+00,3.95632332e+00,1.95519620e+00,1.47951125e+00,1.00382631e+00,5.56377167e-01,4.43534560e-01,1.33749397e-01,4.24030576e-02,1.00000292e-02,2.50047712e-03,3.43815772e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,90.000,3.08271949e+03,2.75196037e+03,2.42120124e+03,1.99413693e+03,1.56707262e+03,1.30493342e+03,1.04279422e+03,8.99256693e+02,4.63743120e+02,3.64807696e+02,2.65872273e+02,2.03053337e+02,1.40234402e+02,1.15805137e+02,9.13758730e+01,7.74802838e+01,3.97149751e+01,2.34420067e+01,1.16670355e+01,5.71446573e+00,4.33488305e+00,2.95530037e+00,1.67364031e+00,1.33911939e+00,4.06722726e-01,1.26710603e-01,2.67238778e-02,6.27500152e-03,1.14234680e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,75.000,1.84346970e+03,1.70007854e+03,1.55668737e+03,1.35256916e+03,1.14845094e+03,1.00782711e+03,8.67203278e+02,7.80189460e+02,4.70299174e+02,3.59082682e+02,2.47866189e+02,1.78404601e+02,1.08943013e+02,8.02025927e+01,5.14621727e+01,3.98134584e+01,1.46097209e+01,7.94671611e+00,3.95632332e+00,1.95519620e+00,1.47951125e+00,1.00382631e+00,5.56377167e-01,4.43534560e-01,1.33749397e-01,4.24030576e-02,1.00000292e-02,2.50047712e-03,3.43815772e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,60.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,45.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,30.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,15.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,0.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,180.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,165.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,150.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,135.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,120.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,105.000,1.45059795e+03,1.34690502e+03,1.24321209e+03,1.09191663e+03,9.40621162e+02,8.32730060e+02,7.24838958e+02,6.55676291e+02,3.97546358e+02,2.98760879e+02,1.99975401e+02,1.39808992e+02,7.96425822e+01,5.58317492e+01,3.20209162e+01,2.33309489e+01,6.30891941e+00,2.86883855e+00,1.20061817e+00,5.04243743e-01,3.66518710e-01,2.28793676e-01,1.12895370e-01,8.60103392e-02,1.87809414e-02,4.70942394e-03,8.22176015e-04,1.26949554e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,90.000,3.13523691e+03,2.81486095e+03,2.49448499e+03,2.07442202e+03,1.65435906e+03,1.39254724e+03,1.13073541e+03,9.84343350e+02,5.18539202e+02,3.95944911e+02,2.73350621e+02,1.98786895e+02,1.24223169e+02,9.57415370e+01,6.72599047e+01,5.36473171e+01,2.23552107e+01,1.20339129e+01,5.61466513e+00,2.53132983e+00,1.86548701e+00,1.19964419e+00,6.08493967e-01,4.63680700e-01,1.00903328e-01,2.31545447e-02,3.61610903e-03,6.01074017e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,75.000,1.45059795e+03,1.34690502e+03,1.24321209e+03,1.09191663e+03,9.40621162e+02,8.32730060e+02,7.24838958e+02,6.55676291e+02,3.97546358e+02,2.98760879e+02,1.99975401e+02,1.39808992e+02,7.96425822e+01,5.58317492e+01,3.20209162e+01,2.33309489e+01,6.30891941e+00,2.86883855e+00,1.20061817e+00,5.04243743e-01,3.66518710e-01,2.28793676e-01,1.12895370e-01,8.60103392e-02,1.87809414e-02,4.70942394e-03,8.22176015e-04,1.26949554e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
